vdd	vair_f	air_adc	AirDirectADC	AirDirectVolt
4.22	3.14	0	1023	4.22
4.22	3.14	0	1023	4.22
4.22	3.14	0	1023	4.22
4.22	3.14	0	1022	4.21
4.22	3.14	0	1023	4.22
4.22	3.14	0	1022	4.21
4.22	3.14	0	756	3.12
4.22	2.14	276	595	2.45
4.22	1.92	347	567	2.34
4.22	1.38	521	496	2.04
4.22	1.15	597	467	1.92
4.22	1.14	598	466	1.92
4.22	1.15	597	467	1.92
4.22	1.15	596	466	1.92
4.22	1.15	596	466	1.92
4.22	1.15	595	466	1.92
4.22	1.15	596	464	1.91
4.22	0.85	747	407	1.68
4.22	0.85	827	372	1.53
4.21	0.85	917	324	1.33
4.22	0.85	955	254	1.05
4.22	0.85	960	235	0.97
4.22	0.85	962	159	0.66
4.22	0.85	962	120	0.49
4.22	0.85	962	15	0.06
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	37	0.15
4.21	0.85	962	132	0.54
4.21	0.85	919	320	1.31
4.22	0.85	875	353	1.45
4.22	1.08	618	453	1.87
4.22	1.49	486	515	2.12
4.22	1.78	392	548	2.26
4.22	1.79	388	547	2.25
4.22	1.79	387	553	2.28
4.22	1.79	387	550	2.27
4.22	1.79	387	550	2.27
4.22	1.92	345	569	2.35
4.22	2.19	260	604	2.49
4.22	2.82	72	704	2.90
4.22	3.14	0	834	3.44
4.22	3.14	0	1018	4.20
4.22	3.14	0	1021	4.21
4.22	3.14	0	1021	4.21
4.22	3.14	0	1022	4.21
4.22	3.14	0	1022	4.21
4.22	3.14	0	1022	4.21
4.22	3.14	0	1021	4.21
4.22	3.14	0	1023	4.22
4.22	3.14	0	1022	4.21
4.22	3.14	0	999	4.12
4.22	3.13	1	778	3.21
4.22	2.78	83	691	2.85
4.22	1.97	329	574	2.37
4.22	1.59	454	519	2.14
4.22	1.41	510	501	2.06
4.22	1.23	570	474	1.95
4.22	0.85	695	428	1.76
4.22	0.85	774	396	1.63
4.22	0.85	813	382	1.57
4.22	0.85	821	376	1.55
4.22	0.85	821	372	1.53
4.22	0.85	833	372	1.53
4.22	0.85	842	368	1.52
4.22	0.85	807	383	1.58
4.22	0.85	805	384	1.58
4.22	0.85	893	340	1.40
4.22	0.85	949	275	1.13
4.22	0.85	962	114	0.47
4.22	0.85	962	79	0.33
4.21	0.85	962	52	0.21
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	961	231	0.95
4.22	0.85	956	254	1.05
4.22	0.85	947	282	1.16
4.22	0.85	919	321	1.32
4.21	0.85	765	400	1.64
4.22	0.87	686	430	1.77
4.21	0.85	846	368	1.51
4.21	0.85	916	329	1.35
4.22	0.85	863	360	1.48
4.22	0.85	841	367	1.51
4.22	0.85	786	392	1.62
4.22	0.85	838	371	1.53
4.22	0.85	864	363	1.50
4.22	0.85	862	359	1.48
4.22	0.85	700	427	1.76
4.22	0.85	712	420	1.73
4.22	0.85	714	419	1.73
4.22	0.88	683	430	1.77
4.22	1.11	609	464	1.91
4.22	1.22	573	474	1.95
4.22	1.26	561	482	1.99
4.22	1.10	612	460	1.90
4.22	0.85	715	427	1.76
4.22	0.93	667	440	1.81
4.22	1.30	546	487	2.01
4.22	1.32	540	485	2.00
4.22	2.62	129	672	2.77
4.22	2.84	68	705	2.91
4.22	3.14	0	878	3.62
4.22	3.14	0	1023	4.22
4.22	3.14	0	1022	4.21
4.22	3.14	0	1023	4.22
4.22	3.14	0	1017	4.19
4.22	3.14	0	1021	4.21
4.22	3.14	0	1021	4.21
4.22	1.86	366	557	2.30
4.22	1.49	486	508	2.09
4.22	0.85	773	395	1.63
4.22	0.85	857	361	1.49
4.22	0.85	868	354	1.46
4.22	0.85	869	357	1.47
4.21	0.85	869	355	1.46
4.22	0.85	869	357	1.47
4.22	0.85	871	355	1.46
4.21	0.85	889	344	1.41
4.22	0.85	922	316	1.30
4.21	0.85	962	214	0.88
4.22	0.85	962	116	0.48
4.22	0.85	962	20	0.08
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	39	0.16
4.22	0.85	962	64	0.26
4.21	0.85	934	303	1.24
4.22	0.85	871	355	1.46
4.22	1.54	468	521	2.15
4.22	1.83	374	557	2.30
4.22	1.84	372	558	2.30
4.22	1.84	372	553	2.28
4.22	1.84	373	556	2.29
4.22	1.84	372	557	2.30
4.22	2.51	161	658	2.71
4.23	3.15	0	911	3.77
4.22	3.14	0	994	4.10
4.22	3.14	0	1022	4.21
4.22	3.14	0	1023	4.22
4.22	3.14	0	1023	4.22
4.22	3.14	0	1023	4.22
4.22	3.14	0	1023	4.22
4.22	3.14	0	872	3.59
4.22	2.77	84	687	2.83
4.22	1.44	503	505	2.08
4.22	1.04	631	452	1.86
4.22	0.85	703	426	1.76
4.22	0.86	690	429	1.77
4.22	0.85	693	428	1.76
4.22	0.85	695	428	1.76
4.22	0.85	695	427	1.76
4.22	0.85	912	322	1.33
4.22	0.85	962	190	0.78
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	1	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.22	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.21	0.85	962	0	0.00
4.19	0.84	962	0	0.00
4.19	0.84	962	0	0.00
4.19	0.84	961	0	0.00
4.18	0.84	961	0	0.00
4.18	0.84	961	0	0.00
4.18	0.84	961	0	0.00
4.18	0.84	961	0	0.00
4.18	0.84	961	0	0.00
4.18	0.84	961	1	0.00
4.18	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	1	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	1	0.00
4.16	0.84	961	26	0.11
4.16	0.84	959	237	0.96
4.16	0.84	945	281	1.14
4.16	0.84	936	296	1.20
4.16	0.84	741	406	1.65
4.16	1.01	628	450	1.83
4.18	1.63	430	534	2.18
4.16	1.77	382	552	2.24
4.16	2.21	238	610	2.48
4.18	2.42	179	639	2.61
4.18	2.66	108	676	2.76
4.18	3.06	9	761	3.11
4.18	3.11	0	791	3.23
4.16	3.10	0	899	3.66
4.16	3.10	0	948	3.86
4.18	3.11	0	969	3.95
4.18	3.11	0	966	3.94
4.18	3.11	0	959	3.91
4.18	3.11	0	934	3.81
4.18	3.11	0	945	3.86
4.18	3.11	0	968	3.95
4.18	3.11	0	1022	4.17
4.18	3.11	0	1023	4.17
4.18	3.11	0	1023	4.17
4.18	3.11	0	1023	4.17
4.18	3.11	0	1023	4.17
4.18	3.11	0	1022	4.17
4.18	3.11	0	1023	4.17
4.18	3.11	0	1019	4.16
4.18	3.11	0	1022	4.17
4.18	3.11	0	1003	4.09
4.18	3.11	0	1004	4.10
4.18	3.11	0	1002	4.09
4.18	3.11	0	984	4.01
4.18	3.11	0	847	3.46
4.18	3.11	0	838	3.42
4.18	3.11	0	829	3.38
4.16	3.10	0	822	3.34
4.18	3.11	0	820	3.35
4.18	3.11	0	804	3.28
4.18	3.11	0	795	3.24
4.18	3.10	1	779	3.18
4.18	3.03	16	746	3.04
4.18	2.93	38	719	2.93
4.16	2.81	63	705	2.87
4.18	2.79	72	695	2.84
4.16	2.66	105	681	2.77
4.18	2.61	124	668	2.73
4.18	2.55	140	657	2.68
4.18	2.54	143	660	2.69
4.18	2.38	191	632	2.58
4.16	2.25	226	617	2.51
4.18	2.16	260	604	2.46
4.16	1.90	340	568	2.31
4.16	1.80	373	550	2.24
4.16	1.51	466	514	2.09
4.16	1.33	525	487	1.98
4.16	0.88	671	433	1.76
4.16	0.84	706	419	1.70
4.16	0.84	683	427	1.74
4.16	0.84	732	408	1.66
4.16	0.84	753	400	1.63
4.16	0.84	782	390	1.59
4.16	0.84	842	363	1.48
4.16	0.84	872	351	1.43
4.16	0.84	898	333	1.35
4.16	0.84	936	296	1.20
4.16	0.84	947	274	1.11
4.16	0.84	958	245	1.00
4.16	0.84	961	220	0.89
4.16	0.84	961	194	0.79
4.16	0.84	961	187	0.76
4.16	0.84	961	225	0.91
4.16	0.84	961	226	0.92
4.16	0.84	960	229	0.93
4.16	0.84	960	232	0.94
4.16	0.84	960	231	0.94
4.16	0.84	960	236	0.96
4.16	0.84	960	229	0.93
4.16	0.84	960	232	0.94
4.16	0.84	960	228	0.93
4.16	0.84	960	232	0.94
4.16	0.84	960	232	0.94
4.16	0.84	961	212	0.86
4.16	0.84	961	142	0.58
4.16	0.84	961	104	0.42
4.16	0.84	961	97	0.39
4.16	0.84	961	43	0.17
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	16	0.07
4.16	0.84	961	20	0.08
4.16	0.84	961	44	0.18
4.16	0.84	961	57	0.23
4.16	0.84	961	78	0.32
4.16	0.84	961	88	0.36
4.16	0.84	961	90	0.37
4.16	0.84	961	96	0.39
4.16	0.84	961	99	0.40
4.16	0.84	961	133	0.54
4.16	0.84	961	147	0.60
4.16	0.84	961	182	0.74
4.16	0.84	961	206	0.84
4.16	0.84	958	244	0.99
4.16	0.84	952	265	1.08
4.16	0.84	900	331	1.35
4.16	0.84	881	344	1.40
4.16	0.84	864	356	1.45
4.16	0.84	820	374	1.52
4.16	0.84	763	393	1.60
4.18	1.45	487	512	2.09
4.16	1.52	462	515	2.09
4.16	1.24	555	480	1.95
4.16	1.16	581	465	1.89
4.16	0.94	651	438	1.78
4.16	0.86	677	429	1.74
4.16	1.00	631	450	1.83
4.16	1.03	621	451	1.83
4.16	1.05	615	457	1.86
4.16	1.20	566	477	1.94
4.18	1.57	448	522	2.13
4.16	1.92	333	577	2.35
4.18	2.47	165	649	2.65
4.18	3.09	3	772	3.15
4.16	3.10	0	788	3.20
4.18	3.11	0	906	3.70
4.16	3.10	0	962	3.91
4.18	3.11	0	1018	4.15
4.18	3.11	0	1021	4.17
4.18	3.11	0	1023	4.17
4.16	3.10	0	1021	4.15
4.18	3.11	0	1023	4.17
4.18	3.11	0	1019	4.16
4.18	3.11	0	1023	4.17
4.16	3.10	0	1020	4.15
4.18	3.11	0	1023	4.17
4.18	3.11	0	1022	4.17
4.18	3.11	0	1022	4.17
4.18	3.11	0	1021	4.17
4.18	3.11	0	1021	4.17
4.18	3.11	0	871	3.55
4.18	3.11	0	821	3.35
4.18	3.11	0	788	3.22
4.18	3.08	6	762	3.11
4.18	2.95	32	729	2.97
4.18	2.82	65	703	2.87
4.16	2.51	150	653	2.66
4.16	2.53	144	657	2.67
4.16	1.82	364	571	2.32
4.16	1.98	312	577	2.35
4.18	2.03	301	554	2.26
4.18	2.18	254	603	2.46
4.18	2.81	66	701	2.86
4.18	3.11	0	796	3.25
4.18	3.11	0	829	3.38
4.18	3.11	0	821	3.35
4.18	3.11	0	817	3.33
4.18	3.11	0	810	3.31
4.16	3.09	2	774	3.15
4.18	3.10	1	776	3.17
4.18	3.06	9	753	3.07
4.16	3.04	13	748	3.04
4.18	3.00	22	739	3.02
4.18	2.96	30	730	2.98
4.18	2.91	42	717	2.93
4.18	2.84	59	707	2.88
4.18	2.80	70	699	2.85
4.18	2.64	115	672	2.74
4.18	2.57	135	661	2.70
4.18	2.31	212	617	2.52
4.16	2.16	255	600	2.44
4.18	1.88	349	562	2.29
4.18	1.64	426	525	2.14
4.16	1.07	608	449	1.83
4.16	1.24	553	479	1.95
4.16	1.07	608	457	1.86
4.16	0.94	651	441	1.79
4.16	0.84	722	412	1.68
4.16	0.84	909	322	1.31
4.16	0.84	899	333	1.35
4.16	0.84	945	279	1.13
4.16	0.84	961	0	0.00
4.16	0.84	961	155	0.63
4.16	0.84	961	205	0.83
4.16	0.84	948	277	1.13
4.16	0.84	961	48	0.20
4.16	0.84	951	270	1.10
4.16	0.84	961	200	0.81
4.16	0.84	960	241	0.98
4.16	0.84	961	78	0.32
4.16	0.84	961	33	0.13
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.16	0.84	961	0	0.00
4.14	0.83	960	0	0.00
4.14	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	4	0.02
4.12	0.83	960	1	0.00
4.12	0.83	960	195	0.79
4.11	0.83	957	243	0.98
4.11	0.83	954	255	1.02
4.11	0.83	945	278	1.12
4.11	0.83	934	297	1.19
4.11	0.83	910	323	1.30
4.11	0.83	918	316	1.27
4.12	0.83	770	386	1.55
4.12	0.83	781	386	1.55
4.12	1.10	588	451	1.82
4.12	1.16	571	469	1.89
4.12	1.17	567	468	1.88
4.11	1.16	568	470	1.89
4.12	1.17	567	473	1.90
4.12	1.17	567	469	1.89
4.12	1.13	579	465	1.87
4.12	1.19	561	474	1.91
4.12	1.46	471	514	2.07
4.12	2.02	290	585	2.36
4.12	2.24	220	617	2.48
4.12	2.66	98	681	2.74
4.12	2.78	64	703	2.83
4.12	3.07	0	806	3.25
4.12	3.07	0	866	3.49
4.12	3.07	0	908	3.66
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1021	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1020	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1018	4.10
4.12	3.07	0	990	3.99
4.12	3.07	0	889	3.58
4.12	3.07	0	863	3.47
4.12	3.07	0	849	3.42
4.12	3.07	0	810	3.26
4.12	3.06	1	777	3.13
4.12	2.78	65	702	2.83
4.12	2.66	96	677	2.73
4.12	2.40	172	639	2.57
4.12	2.19	236	609	2.45
4.12	1.92	323	570	2.30
4.12	1.64	414	534	2.15
4.11	1.53	448	519	2.08
4.12	1.03	611	454	1.83
4.12	0.83	864	358	1.44
4.12	0.83	904	330	1.33
4.12	0.83	929	299	1.20
4.12	0.83	956	242	0.97
4.12	0.83	949	268	1.08
4.11	0.83	960	212	0.85
4.11	0.83	960	211	0.85
4.12	0.83	960	213	0.86
4.11	0.83	933	296	1.19
4.12	0.83	933	299	1.20
4.11	0.83	940	287	1.15
4.11	0.83	940	287	1.15
4.12	0.83	937	292	1.18
4.12	0.83	938	290	1.17
4.11	0.83	949	268	1.08
4.11	0.83	959	236	0.95
4.11	0.83	960	41	0.16
4.12	0.83	960	6	0.02
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.11	0.83	960	0	0.00
4.12	0.83	960	59	0.24
4.11	0.83	960	59	0.24
4.11	0.83	960	65	0.26
4.12	0.83	960	59	0.24
4.12	0.83	960	61	0.25
4.11	0.83	960	65	0.26
4.11	0.83	960	66	0.26
4.11	0.83	960	65	0.26
4.12	0.83	960	69	0.28
4.12	0.83	960	81	0.33
4.12	0.83	960	94	0.38
4.11	0.83	960	104	0.42
4.11	0.83	960	108	0.43
4.11	0.83	960	106	0.43
4.11	0.83	960	115	0.46
4.12	0.83	960	128	0.52
4.12	0.83	960	144	0.58
4.12	0.83	960	148	0.60
4.11	0.83	960	156	0.63
4.12	0.83	960	153	0.62
4.11	0.83	960	171	0.69
4.12	0.83	960	178	0.72
4.12	0.83	960	196	0.79
4.12	0.83	960	200	0.81
4.12	0.83	960	209	0.84
4.11	0.83	960	207	0.83
4.11	0.83	960	214	0.86
4.11	0.83	960	217	0.87
4.11	0.83	960	226	0.91
4.11	0.83	959	229	0.92
4.11	0.83	958	236	0.95
4.11	0.83	955	249	1.00
4.12	0.83	955	247	0.99
4.11	0.83	954	256	1.03
4.12	0.83	951	263	1.06
4.11	0.83	944	279	1.12
4.11	0.83	936	289	1.16
4.11	0.83	888	339	1.36
4.11	0.83	788	383	1.54
4.12	0.83	707	412	1.66
4.12	0.87	665	433	1.74
4.12	0.93	645	439	1.77
4.12	1.17	566	472	1.90
4.12	1.48	465	511	2.06
4.12	2.13	255	604	2.43
4.12	2.39	176	640	2.58
4.12	2.46	154	647	2.61
4.12	2.46	154	654	2.63
4.12	2.47	153	649	2.61
4.12	2.44	162	643	2.59
4.12	2.45	158	645	2.60
4.12	2.46	156	648	2.61
4.14	2.86	47	713	2.88
4.12	3.07	0	814	3.28
4.12	3.07	0	836	3.37
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1021	4.11
4.12	3.07	0	1017	4.09
4.12	3.07	0	1017	4.09
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1006	4.05
4.12	3.07	0	863	3.47
4.12	3.07	0	860	3.46
4.12	3.07	0	779	3.14
4.12	2.48	150	648	2.61
4.12	2.25	217	618	2.49
4.12	1.65	412	531	2.14
4.12	1.65	412	533	2.15
4.12	1.65	412	534	2.15
4.12	1.63	416	534	2.15
4.12	1.63	418	530	2.13
4.12	1.75	377	553	2.23
4.12	2.37	181	640	2.58
4.12	3.07	0	793	3.19
4.12	3.07	0	866	3.49
4.12	3.07	0	1023	4.12
4.12	3.07	0	1021	4.11
4.12	3.07	0	1020	4.11
4.12	3.07	0	1019	4.10
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1021	4.11
4.12	3.07	0	1019	4.10
4.12	3.07	0	1021	4.11
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1021	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1021	4.11
4.12	3.07	0	1021	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1019	4.10
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1020	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1022	4.11
4.12	3.07	0	1020	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1023	4.12
4.12	3.07	0	1020	4.11
4.12	3.07	0	1023	4.12
4.12	3.07	0	1021	4.11
4.12	3.07	0	1023	4.12
4.11	3.06	0	1023	4.11
4.11	3.06	0	1023	4.11
4.10	3.05	0	1023	4.09
4.10	3.05	0	1022	4.09
4.08	3.04	0	1019	4.06
4.08	3.04	0	1023	4.08
4.08	3.04	0	1022	4.07
4.08	3.04	0	1021	4.07
4.08	3.04	0	1019	4.06
4.07	3.03	0	1020	4.05
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.08	3.04	0	1022	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1021	4.06
4.08	3.04	0	1023	4.08
4.08	3.04	0	1022	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1020	4.05
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1022	4.06
4.07	3.03	0	1023	4.07
4.07	3.03	0	1022	4.06
4.07	3.03	0	1022	4.06
4.07	3.03	0	1023	4.07
4.08	3.04	0	1022	4.07
4.07	3.03	0	1022	4.06
4.08	3.04	0	1023	4.08
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.08	3.04	0	1023	4.08
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1019	4.05
4.07	3.03	0	1022	4.06
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.08	3.04	0	1023	4.08
4.07	3.03	0	1018	4.05
4.07	3.03	0	1023	4.07
4.07	3.03	0	1021	4.06
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1017	4.04
4.07	3.03	0	1018	4.05
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.08	3.04	0	1019	4.06
4.07	3.03	0	1022	4.06
4.07	3.03	0	1023	4.07
4.07	3.03	0	1023	4.07
4.07	3.03	0	1022	4.06
4.08	3.04	0	1019	4.06
4.07	3.03	0	1022	4.06
4.07	3.03	0	1023	4.07
4.08	3.04	0	871	3.47
4.07	1.90	318	571	2.27
4.07	1.90	317	571	2.27
4.07	1.81	345	558	2.22
4.07	1.81	345	559	2.22
4.07	1.66	394	536	2.13
4.07	1.20	545	475	1.89
4.07	1.16	559	468	1.86
4.07	1.14	563	466	1.85
4.07	1.14	563	469	1.86
4.07	1.14	565	467	1.86
4.07	1.14	565	469	1.86
4.07	3.02	2	794	3.16
4.07	3.03	0	945	3.76
4.08	3.04	0	1019	4.06
4.07	3.03	0	1023	4.07
4.07	3.03	0	1020	4.05
4.07	3.03	0	1023	4.07
4.07	3.03	0	1022	4.06
4.07	3.03	0	1023	4.07
4.07	3.03	0	895	3.56
4.07	3.03	0	835	3.32
4.07	1.01	607	452	1.80
4.07	0.82	684	421	1.67
4.07	0.82	886	333	1.32
4.07	0.82	941	281	1.12
